DateTimeLocal,YearMonthDayHour,EpocSeconds,exposure_begin_datetime,exposure_end_datetime,velocity,velocity_error,stellar_activity1,stellar_activity2,total_counts,brad_doesnt_know,DateTimeUTC,starID,MIDPTFIN,AZ,EL,AZENCPOS,ELENCPOS,AZENCVEL,ELENCVEL,AZFLWERR,ELFLWERR,OUTFILE,OBSNUM,MODE,AVG_FWHM,M5WIND,M5WINDAZ,TAVERAGE,TM1S210,TM2CAIR,OFFSET_AZ,OFFSET_EL,RMSOFFSET_AZ,RMSOFFSET_EL,AVGOFFSET_AZ,AVGOFFSET_EL,HATCHPOS,night_start_temperature,night_start_TM1S210,night_start_TM2CAIR,delta_TAVERAGE,delta_TM1S210,delta_TM2CAIR,wind_dome_angle,starID_corrected
2015-01-25 18:47:47.328013,2015-01-25-18,1422211667.0,2015-01-25T18:47:40.1530,2015-01-25T18:47:54.1569,3.84,2.69,0.2386,0.0,4143.0,14.0,2015-01-26T02:47:47.328,HD10700_APF.vels,2015-01-26T02:47:39.733366,202.4085,33.8005,130153916.0,-52387316.0,5561.0,-1308.0,-21.0,50.0,ucsc,100673.0,Guide,17.903,8.0,333.0,13.93,13.74,12.99,0.017,0.33,0.313,0.138,0.029,0.171,Open,12.61,13.61,12.09,1.3200000000000005,0.13000000000000078,0.9000000000000004,-130.5915,HD10700_APF.vels
2015-07-11 04:44:21.696017,2015-07-11-04,1436589861.0,2015-07-11T04:43:44.0315,2015-07-11T04:45:00.0195,-0.34,1.29,0.1587,0.0,70056.0,76.0,2015-07-11T11:44:21.696,HD10700_APF.vels,2015-07-11T11:43:43.757638,134.8789,23.4516,50323320.0,-64626451.0,4180.0,2778.0,26.0,9.0,ucsc,109221.0,Guide,9.508,9.0,184.0,14.28,14.36,12.83,0.08,0.006,0.125,0.187,0.0,0.009000000000000001,Open,12.95,13.74,12.34,1.33,0.6199999999999992,0.4900000000000002,-49.12110000000001,HD10700_APF.vels
2015-07-11 04:46:24.383985,2015-07-11-04,1436589984.0,2015-07-11T04:45:44.5452,2015-07-11T04:47:01.0343,3.11,1.39,0.1589,0.0,68956.0,78.0,2015-07-11T11:46:24.384,HD10700_APF.vels,2015-07-11T11:45:44.606343,135.3069,23.7358,50833453.0,-64290880.0,4207.0,2685.0,10.0,10.0,ucsc,109222.0,Guide,10.308,8.0,179.0,14.29,14.36,12.98,0.123,0.14800000000000002,0.205,0.29100000000000004,-0.001,-0.018000000000000002,Open,12.95,13.74,12.34,1.34,0.6199999999999992,0.6400000000000006,-43.69309999999999,HD10700_APF.vels
2015-07-13 04:17:53.663995,2015-07-13-04,1436761073.0,2015-07-13T04:17:15.0322,2015-07-13T04:18:33.0361,-1.67,1.26,0.1585,0.0,68442.0,78.0,2015-07-13T11:17:53.664,HD10700_APF.vels,2015-07-13T11:17:14.842820,131.0261,20.7398,45769060.0,-67829575.0,3905.0,2987.0,9.0,-3.0,ucsc,109416.0,Guide,11.429,4.0,193.0,15.85,15.71,14.21,-0.061,-0.07400000000000001,0.146,0.285,-0.011,0.015,Open,15.02,15.19,14.41,0.8300000000000001,0.5200000000000014,-0.1999999999999993,-61.97389999999999,HD10700_APF.vels
2015-07-13 04:19:58.943983,2015-07-13-04,1436761198.0,2015-07-13T04:19:17.8070,2015-07-13T04:20:39.0369,2.98,1.42,0.1611,0.0,67651.0,81.0,2015-07-13T11:19:58.944,HD10700_APF.vels,2015-07-13T11:19:18.027024,131.4484,21.0553,46272263.0,-67456945.0,3968.0,2936.0,-8.0,5.0,ucsc,109417.0,Guide,11.65,4.0,194.0,15.85,15.72,14.14,-0.102,-0.191,0.271,0.407,-0.01,0.014,Open,15.02,15.19,14.41,0.8300000000000001,0.5300000000000011,-0.2699999999999996,-62.55160000000001,HD10700_APF.vels
2015-07-20 03:57:50.976010,2015-07-20-03,1437364670.0,2015-07-20T03:55:33.6658,2015-07-20T03:59:05.0059,1.21,1.6,0.1615,0.0,51264.0,212.0,2015-07-20T10:57:50.976,HD10700_APF.vels,2015-07-20T10:55:33.681298,132.6651,21.9356,47710690.0,-66417319.0,3982.0,2871.0,19.0,0.0,ucsc,109811.0,Guide,11.289,12.0,182.0,18.57,18.64,17.36,-0.101,0.123,0.187,0.26,-0.004,0.003,Open,18.3,17.67,17.63,0.2699999999999996,0.9699999999999988,-0.2699999999999996,-49.33490000000001,HD10700_APF.vels
2015-07-20 04:00:58.463989,2015-07-20-04,1437364858.0,2015-07-20T03:59:50.1636,2015-07-20T04:01:53.0244,0.91,1.44,0.1621,0.0,53451.0,123.0,2015-07-20T11:00:58.464,HD10700_APF.vels,2015-07-20T10:59:50.178682,133.2451,22.3436,48398422.0,-65933969.0,4132.0,2873.0,3.0,-1.0,ucsc,109812.0,Guide,12.488,6.0,163.0,18.56,18.66,17.38,0.122,0.09,0.22,0.305,0.006999999999999999,-0.012,Open,18.3,17.67,17.63,0.259999999999998,0.9899999999999984,-0.25,-29.754899999999992,HD10700_APF.vels
2015-07-25 03:52:53.760000,2015-07-25-03,1437796373.0,2015-07-25T03:52:37.8557,2015-07-25T03:53:10.0094,-1.37,1.31,0.168,0.0,28157.0,33.0,2015-07-25T10:52:53.760,HD10700_APF.vels,2015-07-25T10:52:37.016535,135.5608,23.902,51133348.0,-64094280.0,4202.0,2707.0,2.0,11.0,ucsc,110313.0,Guide,12.719,1.0,292.0,17.44,16.18,15.1,-0.203,-0.281,0.188,0.345,0.005,-0.104,Open,15.02,14.59,13.82,2.4200000000000017,1.59,1.2799999999999994,-156.4392,HD10700_APF.vels
2015-07-25 03:54:20.160014,2015-07-25-03,1437796460.0,2015-07-25T03:53:56.0402,2015-07-25T03:54:47.0661,2.36,1.3,0.1695,0.0,21650.0,52.0,2015-07-25T10:54:20.160,HD10700_APF.vels,2015-07-25T10:53:55.320199,135.9137,24.1273,51546380.0,-63828015.0,4183.0,2784.0,3.0,5.0,ucsc,110314.0,Guide,23.491,0.0,240.0,17.43,16.18,15.12,-0.145,-0.999,0.456,1.274,0.034,0.019,Open,15.02,14.59,13.82,2.41,1.59,1.299999999999999,-104.0863,HD10700_APF.vels
2015-07-25 03:55:50.016014,2015-07-25-03,1437796550.0,2015-07-25T03:55:33.6542,2015-07-25T03:56:09.0254,0.81,1.31,0.1672,0.0,26559.0,37.0,2015-07-25T10:55:50.016,HD10700_APF.vels,2015-07-25T10:55:32.384872,136.2087,24.3156,51895091.0,-63605572.0,4176.0,2707.0,-9.0,6.0,ucsc,110315.0,Guide,14.794,5.0,259.0,17.43,16.18,15.13,0.239,-0.122,0.285,0.14800000000000002,0.061,0.042,Open,15.02,14.59,13.82,2.41,1.59,1.3100000000000005,-122.7913,HD10700_APF.vels
2015-07-25 03:57:19.008008,2015-07-25-03,1437796639.0,2015-07-25T03:56:54.7438,2015-07-25T03:57:38.6509,-0.66,1.3,0.168,0.0,23436.0,44.0,2015-07-25T10:57:19.008,HD10700_APF.vels,2015-07-25T10:56:54.747736,136.5318,24.5221,52276992.0,-63361604.0,4350.0,2662.0,-13.0,2.0,ucsc,110316.0,Guide,20.918000000000006,1.0,270.0,17.41,16.18,15.12,0.07400000000000001,0.35200000000000004,0.53,0.964,0.016,-0.059,Open,15.02,14.59,13.82,2.390000000000001,1.59,1.299999999999999,-133.4682,HD10700_APF.vels
2015-07-25 03:58:41.087989,2015-07-25-03,1437796721.0,2015-07-25T03:58:24.0362,2015-07-25T03:58:56.0466,-1.54,1.44,0.165,0.0,27341.0,33.0,2015-07-25T10:58:41.088,HD10700_APF.vels,2015-07-25T10:58:24.008656,136.8124,24.6978,52613023.0,-63153971.0,4177.0,2715.0,29.0,-9.0,ucsc,110317.0,Guide,13.177,1.0,312.0,17.41,16.19,15.07,-0.277,-0.215,0.277,0.24,-0.041,0.126,Open,15.02,14.59,13.82,2.390000000000001,1.6000000000000014,1.25,-175.1876,HD10700_APF.vels
2015-07-27 03:34:57.216010,2015-07-27-03,1437968097.0,2015-07-27T03:33:47.0306,2015-07-27T03:36:06.7471,-0.67,1.26,0.1609,0.0,42182.0,140.0,2015-07-27T10:34:57.216,HD10700_APF.vels,2015-07-27T10:33:47.144998,133.6121,22.5985,48825324.0,-65634756.0,4240.0,2807.0,-25.0,8.0,ucsc,110622.0,Guide,29.228,0.0,270.0,16.52,15.34,13.65,0.774,-0.405,0.4320000000000001,0.843,-0.05,-0.008,Open,15.79,15.72,13.98,0.7300000000000004,-0.3800000000000008,-0.3300000000000001,-136.3879,HD10700_APF.vels
2015-07-31 04:00:06.623997,2015-07-31-04,1438315206.0,2015-07-31T03:59:47.0480,2015-07-31T04:00:28.0355,0.22,1.62,0.1799,0.0,20849.0,42.0,2015-07-31T11:00:06.624,HD10700_APF.vels,2015-07-31T10:59:46.200660,142.524,27.9398,59365760.0,-59324670.0,4670.0,2350.0,6.0,5.0,ucsc,110898.0,Guide,13.589,2.0,287.0,25.02,23.1,21.89,0.27,-0.191,0.254,0.242,0.032,-0.044,Open,23.55,23.19,21.72,1.4699999999999989,-0.08999999999999986,0.1700000000000017,-144.476,HD10700_APF.vels
2015-07-31 04:01:34.751984,2015-07-31-04,1438315294.0,2015-07-31T04:01:13.0687,2015-07-31T04:01:57.0545,5.77,1.52,0.1805,0.0,21448.0,44.0,2015-07-31T11:01:34.752,HD10700_APF.vels,2015-07-31T11:01:13.263946,142.8775,28.1204,59778926.0,-59111248.0,4632.0,2385.0,-13.0,-4.0,ucsc,110899.0,Guide,14.184,3.0,270.0,25.02,23.1,21.99,-0.174,0.087,0.235,0.246,0.005,0.041,Open,23.55,23.19,21.72,1.4699999999999989,-0.08999999999999986,0.2699999999999996,-127.1225,HD10700_APF.vels
2015-07-31 04:03:03.743978,2015-07-31-04,1438315383.0,2015-07-31T04:02:42.0591,2015-07-31T04:03:26.0637,3.83,1.45,0.1783,0.0,21757.0,45.0,2015-07-31T11:03:03.744,HD10700_APF.vels,2015-07-31T11:02:41.531295,143.2263,28.2963,60195956.0,-58903563.0,4683.0,2344.0,-7.0,6.0,ucsc,110900.0,Guide,14.813,4.0,256.0,25.0,23.09,22.19,0.079,-0.08800000000000001,0.103,0.498,-0.006,-0.044,Open,23.55,23.19,21.72,1.4499999999999993,-0.10000000000000142,0.4700000000000024,-112.7737,HD10700_APF.vels
2015-07-31 04:04:32.736011,2015-07-31-04,1438315472.0,2015-07-31T04:04:11.0542,2015-07-31T04:04:55.0479,2.41,1.4,0.1788,0.0,21196.0,44.0,2015-07-31T11:04:32.736,HD10700_APF.vels,2015-07-31T11:04:10.837869,143.5846,28.4748,60614784.0,-58692540.0,4793.0,2346.0,18.0,6.0,ucsc,110901.0,Guide,14.474,4.0,273.0,24.99,23.1,22.18,0.091,0.32299999999999995,0.247,0.219,-0.001,-0.008,Open,23.55,23.19,21.72,1.4399999999999975,-0.08999999999999986,0.4600000000000009,-129.4154,HD10700_APF.vels
2015-07-31 04:06:00.863999,2015-07-31-04,1438315560.0,2015-07-31T04:05:39.8142,2015-07-31T04:06:22.0562,-0.71,1.56,0.1787,0.0,21130.0,42.0,2015-07-31T11:06:00.864,HD10700_APF.vels,2015-07-31T11:05:39.891562,143.9307,28.6431,61026274.0,-58490229.0,4678.0,2307.0,4.0,-9.0,ucsc,110902.0,Guide,14.064,4.0,270.0,24.98,23.1,22.17,-0.14300000000000002,-0.119,0.14400000000000002,0.331,0.002,0.033,Open,23.55,23.19,21.72,1.4299999999999995,-0.08999999999999986,0.4500000000000029,-126.0693,HD10700_APF.vels
2015-08-03 03:05:26.880008,2015-08-03-03,1438571126.0,2015-08-03T03:05:09.0257,2015-08-03T03:05:46.0466,1.59,1.41,0.1676,0.0,25953.0,38.0,2015-08-03T10:05:26.880,HD10700_APF.vels,2015-08-03T10:05:08.097596,133.0217,22.1881,48131978.0,-66120837.0,4058.0,2894.0,-3.0,-6.0,ucsc,111113.0,Guide,16.271,4.0,199.0,20.45,18.35,16.99,0.029,0.08800000000000001,0.183,0.389,0.006999999999999999,-0.006,Open,18.77,18.71,16.66,1.6799999999999995,-0.35999999999999943,0.3299999999999983,-65.97829999999999,HD10700_APF.vels
2015-08-03 03:06:50.688002,2015-08-03-03,1438571210.0,2015-08-03T03:06:31.0351,2015-08-03T03:07:10.0313,0.83,1.28,0.1678,0.0,25778.0,39.0,2015-08-03T10:06:50.688,HD10700_APF.vels,2015-08-03T10:06:31.262320,133.3134,22.3919,48476786.0,-65880099.0,4080.0,2819.0,0.0,5.0,ucsc,111114.0,Guide,15.717,6.0,182.0,20.43,18.34,16.97,0.027000000000000003,0.287,0.118,0.481,-0.018000000000000002,-0.037000000000000005,Open,18.77,18.71,16.66,1.66,-0.37000000000000105,0.3099999999999987,-48.6866,HD10700_APF.vels
2015-08-03 03:08:15.360003,2015-08-03-03,1438571295.0,2015-08-03T03:07:55.0254,2015-08-03T03:08:32.0241,-0.02,1.4,0.1697,0.0,25810.0,38.0,2015-08-03T10:08:15.360,HD10700_APF.vels,2015-08-03T10:07:54.823774,133.5975,22.5888,48812836.0,-65647528.0,4091.0,2851.0,-4.0,2.0,ucsc,111115.0,Guide,15.567,5.0,169.0,20.43,18.35,16.94,-0.313,-0.026,0.205,0.299,-0.032,-0.046,Open,18.77,18.71,16.66,1.66,-0.35999999999999943,0.28000000000000114,-35.4025,HD10700_APF.vels
2015-08-03 03:09:37.439985,2015-08-03-03,1438571377.0,2015-08-03T03:09:17.0316,2015-08-03T03:09:55.6291,0.29,1.35,0.1695,0.0,24109.0,39.0,2015-08-03T10:09:37.440,HD10700_APF.vels,2015-08-03T10:09:16.905838,133.8915,22.7907,49156093.0,-65409021.0,4067.0,2840.0,21.0,2.0,ucsc,111116.0,Guide,16.465999999999998,5.0,180.0,20.45,18.36,16.95,0.091,-0.511,0.117,0.517,-0.005,0.0,Open,18.77,18.71,16.66,1.6799999999999995,-0.3500000000000014,0.28999999999999915,-46.10849999999999,HD10700_APF.vels
2015-08-03 03:10:58.656000,2015-08-03-03,1438571458.0,2015-08-03T03:10:41.0304,2015-08-03T03:11:18.0265,-2.49,1.36,0.1677,0.0,24804.0,37.0,2015-08-03T10:10:58.656,HD10700_APF.vels,2015-08-03T10:10:40.809745,134.1797,22.9868,49501023.0,-65177278.0,4117.0,2821.0,1.0,5.0,ucsc,111117.0,Guide,16.154,5.0,176.0,20.46,18.36,16.92,0.15,-0.195,0.154,0.197,-0.009000000000000001,0.02,Open,18.77,18.71,16.66,1.6900000000000013,-0.3500000000000014,0.2600000000000016,-41.8203,HD10700_APF.vels
2015-08-05 03:10:31.007990,2015-08-05-03,1438744231.0,2015-08-05T03:10:22.0369,2015-08-05T03:10:37.0343,1.13,1.58,0.1885,0.0,10610.0,16.0,2015-08-05T10:10:31.008,HD10700_APF.vels,2015-08-05T10:10:21.668701,135.7144,23.9996,51311003.0,-63980545.0,4168.0,2752.0,20.0,3.0,ucsc,111283.0,Guide,16.78,1.0,99.0,17.0,15.61,13.27,0.453,0.193,0.359,0.095,0.078,0.154,Open,17.04,17.16,14.72,-0.03999999999999915,-1.5500000000000007,-1.4500000000000008,36.71440000000001,HD10700_APF.vels
2015-08-05 03:11:30.624002,2015-08-05-03,1438744290.0,2015-08-05T03:11:23.0262,2015-08-05T03:11:41.0294,0.62,1.55,0.1837,0.0,10526.0,19.0,2015-08-05T10:11:30.624,HD10700_APF.vels,2015-08-05T10:11:22.088068,135.9397,24.1468,51584157.0,-63805507.0,4173.0,2751.0,23.0,-9.0,ucsc,111284.0,Guide,21.178,2.0,111.0,17.0,15.6,13.22,0.405,-0.343,0.348,0.579,0.132,0.039,Open,17.04,17.16,14.72,-0.03999999999999915,-1.5600000000000005,-1.5,24.93969999999999,HD10700_APF.vels
2015-08-05 03:13:28.991978,2015-08-05-03,1438744408.0,2015-08-05T03:13:24.0344,2015-08-05T03:13:35.0320,0.95,1.74,0.1988,0.0,7308.0,11.0,2015-08-05T10:13:28.992,HD10700_APF.vels,2015-08-05T10:13:23.396169,136.3526,24.4097,52069892.0,-63496202.0,4379.0,2693.0,-16.0,5.0,ucsc,111286.0,Guide,17.69,4.0,210.0,16.99,15.6,13.38,0.204,0.006999999999999999,0.193,0.394,0.087,-0.015,Open,17.04,17.16,14.72,-0.05000000000000071,-1.5600000000000005,-1.34,-73.6474,HD10700_APF.vels
2015-08-05 03:14:31.200009,2015-08-05-03,1438744471.0,2015-08-05T03:14:19.4091,2015-08-05T03:14:42.0509,-0.24,1.32,0.1718,0.0,17521.0,23.0,2015-08-05T10:14:31.200,HD10700_APF.vels,2015-08-05T10:14:19.420406,136.5964,24.5633,52358274.0,-63314438.0,4354.0,2734.0,-12.0,-5.0,ucsc,111287.0,Guide,15.73,3.0,165.0,17.0,15.62,13.36,0.304,-0.353,0.17600000000000002,0.322,0.08800000000000001,0.207,Open,17.04,17.16,14.72,-0.03999999999999915,-1.540000000000001,-1.3600000000000012,-28.403600000000008,HD10700_APF.vels
2015-08-10 02:34:32.736011,2015-08-10-02,1439174072.0,2015-08-10T02:33:46.0426,2015-08-10T02:35:21.0364,-3.22,1.19,0.1607,0.0,59394.0,96.0,2015-08-10T09:34:32.736,HD10700_APF.vels,2015-08-10T09:33:45.621928,132.4222,21.7635,47422977.0,-66622185.0,4051.0,2901.0,3.0,0.0,ucsc,111703.0,Guide,15.064,8.0,277.0,20.0,17.98,16.7,-0.205,-0.3,0.265,0.317,-0.005,0.02,Open,18.84,18.04,16.57,1.16,-0.05999999999999873,0.129999999999999,-144.5778,HD10700_APF.vels
2015-08-10 02:36:56.160017,2015-08-10-02,1439174216.0,2015-08-10T02:36:07.7235,2015-08-10T02:37:46.0534,-1.15,1.24,0.163,0.0,58473.0,100.0,2015-08-10T09:36:56.160,HD10700_APF.vels,2015-08-10T09:36:06.105302,132.922,22.1182,48013914.0,-66203203.0,4109.0,2841.0,-7.0,6.0,ucsc,111704.0,Guide,16.582,7.0,300.0,19.98,17.99,16.74,0.219,-0.146,0.289,0.318,-0.02,0.018000000000000002,Open,18.84,18.04,16.57,1.1400000000000006,-0.05000000000000071,0.16999999999999815,-167.078,HD10700_APF.vels
2015-08-14 02:11:04.416030,2015-08-14-02,1439518264.0,2015-08-14T02:10:37.5900,2015-08-14T02:11:30.9664,-1.34,1.28,0.1609,0.0,43398.0,55.0,2015-08-14T09:11:04.416,HD10700_APF.vels,2015-08-14T09:10:36.164220,130.7746,20.5557,45471299.0,-68047541.0,3999.0,3011.0,-10.0,-6.0,ucsc,112211.0,Guide,12.877,4.0,290.0,16.52,15.72,13.03,-0.039,0.195,0.316,0.45,0.002,-0.011,Open,17.89,17.0,15.6,-1.370000000000001,-1.2799999999999994,-2.5700000000000003,-159.2254,HD10700_APF.vels
2015-08-14 02:12:44.639989,2015-08-14-02,1439518364.0,2015-08-14T02:12:16.0503,2015-08-14T02:13:16.0434,-0.17,1.28,0.162,0.0,42121.0,60.0,2015-08-14T09:12:44.640,HD10700_APF.vels,2015-08-14T09:12:15.654695,131.1259,20.8183,45892606.0,-67735661.0,3815.0,2940.0,28.0,2.0,ucsc,112212.0,Guide,14.93,2.0,330.0,16.5,15.72,12.98,-0.233,0.45,0.17600000000000002,0.466,0.006,0.01,Open,17.89,17.0,15.6,-1.3900000000000006,-1.2799999999999994,-2.619999999999999,161.1259,HD10700_APF.vels
2015-08-14 02:14:30.047987,2015-08-14-02,1439518470.0,2015-08-14T02:14:00.2797,2015-08-14T02:15:00.0278,1.59,1.38,0.1619,0.0,42669.0,60.0,2015-08-14T09:14:30.048,HD10700_APF.vels,2015-08-14T09:14:00.457724,131.4775,21.0783,46306238.0,-67429992.0,4073.0,2942.0,-25.0,-3.0,ucsc,112213.0,Guide,14.484000000000002,4.0,265.0,16.5,15.72,12.96,0.168,-0.038,0.32,0.213,0.01,0.045,Open,17.89,17.0,15.6,-1.3900000000000006,-1.2799999999999994,-2.6399999999999992,-133.5225,HD10700_APF.vels
2015-08-20 01:57:09.791991,2015-08-20-01,1440035829.0,2015-08-20T01:56:40.9672,2015-08-20T01:57:38.9690,-3.0,1.32,0.1617,0.0,41926.0,59.0,2015-08-20T08:57:09.792,HD10700_APF.vels,2015-08-20T08:56:40.243300,132.759,22.001,47817557.0,-66341793.0,4167.0,2872.0,30.0,-2.0,ucsc,112717.0,Guide,15.009,11.0,254.0,22.2,19.63,19.73,0.43,-0.519,0.248,0.265,-0.016,-0.03,Open,19.36,19.48,17.43,2.84,0.14999999999999858,2.3000000000000007,-121.241,HD10700_APF.vels
2015-08-20 01:58:52.608010,2015-08-20-01,1440035932.0,2015-08-20T01:58:24.9541,2015-08-20T01:59:19.9690,-6.7,1.43,0.1598,0.0,43491.0,57.0,2015-08-20T08:58:52.608,HD10700_APF.vels,2015-08-20T08:58:23.874068,133.1083,22.2469,48230588.0,-66051266.0,4137.0,2827.0,20.0,5.0,ucsc,112718.0,Guide,14.615,11.0,255.0,22.18,19.64,19.66,-0.055,0.147,0.156,0.327,-0.001,0.028,Open,19.36,19.48,17.43,2.8200000000000003,0.16000000000000014,2.2300000000000004,-121.8917,HD10700_APF.vels
2015-08-20 02:00:31.103995,2015-08-20-02,1440036031.0,2015-08-20T02:00:05.9791,2015-08-20T02:00:57.9496,-5.62,1.52,0.1594,0.0,46499.0,52.0,2015-08-20T09:00:31.104,HD10700_APF.vels,2015-08-20T09:00:05.040618,133.4443,22.4834,48631749.0,-65771988.0,4125.0,2866.0,-13.0,-7.0,ucsc,112719.0,Guide,11.773,11.0,259.0,22.16,19.64,19.59,0.077,-0.108,0.075,0.194,0.003,0.009000000000000001,Open,19.36,19.48,17.43,2.8000000000000007,0.16000000000000014,2.16,-125.5557,HD10700_APF.vels
2015-08-25 01:30:07.199988,2015-08-25-01,1440466207.0,2015-08-25T01:29:39.0271,2015-08-25T01:30:34.0251,-2.48,1.36,0.1613,0.0,44840.0,56.0,2015-08-25T08:30:07.200,HD10700_APF.vels,2015-08-25T08:29:38.922626,131.2371,20.901,46022449.0,-67640656.0,3914.0,2946.0,10.0,-2.0,ucsc,113216.0,Guide,14.14,3.0,302.0,22.32,20.26,19.64,0.117,-0.039,0.135,0.149,-0.002,0.001,Open,19.79,19.85,17.98,2.5300000000000007,0.41000000000000014,1.66,-170.7629,HD10700_APF.vels
2015-08-25 01:31:45.696014,2015-08-25-01,1440466305.0,2015-08-25T01:31:20.0314,2015-08-25T01:32:14.0338,-2.89,1.53,0.1614,0.0,45362.0,55.0,2015-08-25T08:31:45.696,HD10700_APF.vels,2015-08-25T08:31:19.046602,131.5773,21.1494,46422667.0,-67345827.0,4041.0,2913.0,7.0,4.0,ucsc,113217.0,Guide,14.182,0.0,312.0,22.3,20.28,19.43,0.014,0.061,0.059,0.141,-0.01,0.016,Open,19.79,19.85,17.98,2.5100000000000016,0.4299999999999997,1.4499999999999993,179.57730000000004,HD10700_APF.vels
2015-08-25 01:33:26.783979,2015-08-25-01,1440466406.0,2015-08-25T01:33:00.0251,2015-08-25T01:33:55.0413,3.53,1.3,0.1609,0.0,43938.0,55.0,2015-08-25T08:33:26.784,HD10700_APF.vels,2015-08-25T08:32:59.746973,131.9209,21.4001,46826792.0,-67051117.0,3953.0,2913.0,-3.0,2.0,ucsc,113218.0,Guide,14.501,3.0,302.0,22.3,20.27,19.36,-0.037000000000000005,0.128,0.107,0.172,-0.001,-0.006,Open,19.79,19.85,17.98,2.5100000000000016,0.41999999999999815,1.379999999999999,-170.0791,HD10700_APF.vels
2015-08-29 01:35:20.832002,2015-08-29-01,1440812120.0,2015-08-29T01:34:54.0435,2015-08-29T01:35:49.0261,-2.44,1.46,0.1729,0.0,18046.0,56.0,2015-08-29T08:35:20.832,HD10700_APF.vels,2015-08-29T08:34:53.216279,135.6129,23.9369,51194946.0,-64053684.0,4267.0,2762.0,-7.0,-3.0,ucsc,113602.0,Guide,20.137,3.0,217.0,20.46,19.99,17.3,0.161,0.887,0.422,0.5589999999999999,0.006999999999999999,0.029,Open,21.37,20.8,19.44,-0.91,-0.8100000000000023,-2.140000000000001,-81.3871,HD10700_APF.vels
2015-08-29 01:36:55.872002,2015-08-29-01,1440812215.0,2015-08-29T01:36:34.1238,2015-08-29T01:37:18.0334,-0.17,1.43,0.1688,0.0,21878.0,45.0,2015-08-29T08:36:55.872,HD10700_APF.vels,2015-08-29T08:36:33.769715,135.9371,24.1435,51573716.0,-63809787.0,4236.0,2690.0,2.0,7.0,ucsc,113603.0,Guide,17.692999999999994,8.0,165.0,20.44,19.99,17.23,-0.104,-0.099,0.28,0.317,-0.026,-0.075,Open,21.37,20.8,19.44,-0.9299999999999996,-0.8100000000000023,-2.210000000000001,-29.06290000000001,HD10700_APF.vels
2015-08-29 01:38:24.863995,2015-08-29-01,1440812304.0,2015-08-29T01:38:03.0314,2015-08-29T01:38:47.0440,-1.99,1.35,0.1664,0.0,22741.0,44.0,2015-08-29T08:38:24.864,HD10700_APF.vels,2015-08-29T08:38:03.016403,136.2554,24.3488,51954482.0,-63567145.0,4303.0,2751.0,-6.0,-8.0,ucsc,113604.0,Guide,14.943,2.0,210.0,20.43,19.98,17.24,0.117,0.039,0.188,0.24,0.004,-0.051,Open,21.37,20.8,19.44,-0.9400000000000012,-0.8200000000000003,-2.200000000000003,-73.74459999999998,HD10700_APF.vels
2015-08-29 01:39:58.176022,2015-08-29-01,1440812398.0,2015-08-29T01:39:32.7416,2015-08-29T01:40:19.0366,-1.33,1.31,0.1689,0.0,21817.0,49.0,2015-08-29T08:39:58.176,HD10700_APF.vels,2015-08-29T08:39:31.684315,136.5882,24.5588,52347843.0,-63319061.0,4346.0,2707.0,33.0,-7.0,ucsc,113605.0,Guide,17.985,1.0,82.0,20.42,19.97,17.23,0.078,0.154,0.493,0.412,-0.003,-0.008,Open,21.37,20.8,19.44,-0.9499999999999992,-0.8300000000000018,-2.210000000000001,54.5882,HD10700_APF.vels
2015-08-29 01:41:26.303969,2015-08-29-01,1440812486.0,2015-08-29T01:41:05.0300,2015-08-29T01:41:53.0352,-3.91,1.59,0.1713,0.0,20189.0,49.0,2015-08-29T08:41:26.304,HD10700_APF.vels,2015-08-29T08:41:04.722520,136.9353,24.7731,52753634.0,-63065927.0,4350.0,2643.0,-1.0,6.0,ucsc,113606.0,Guide,23.159,13.0,216.0,20.41,19.98,17.23,-0.5920000000000001,-0.307,0.314,0.417,-0.043,-0.006999999999999999,Open,21.37,20.8,19.44,-0.9600000000000009,-0.8200000000000003,-2.210000000000001,-79.06469999999999,HD10700_APF.vels
2015-09-05 01:06:08.640018,2015-09-05-01,1441415168.0,2015-09-05T01:05:44.0319,2015-09-05T01:06:36.0299,-5.26,1.15,0.1766,0.0,18847.0,52.0,2015-09-05T08:06:08.640,HD10700_APF.vels,2015-09-05T08:05:43.565146,135.253,23.7002,50765183.0,-64333076.0,4272.0,2732.0,23.0,5.0,ucsc,114304.0,Guide,26.962,5.0,305.0,12.76,12.24,9.48,-0.5670000000000001,0.173,0.541,0.652,-0.098,0.037000000000000005,Open,15.11,13.86,12.83,-2.35,-1.6199999999999992,-3.35,-169.747,HD10700_APF.vels
2015-09-05 01:07:46.271996,2015-09-05-01,1441415266.0,2015-09-05T01:07:21.0340,2015-09-05T01:08:11.0391,-1.92,1.33,0.1721,0.0,19840.0,50.0,2015-09-05T08:07:46.272,HD10700_APF.vels,2015-09-05T08:07:20.958204,135.5899,23.9221,51168007.0,-64070945.0,4246.0,2769.0,-13.0,-16.0,ucsc,114305.0,Guide,25.628,8.0,330.0,12.75,12.23,9.47,-0.128,0.5820000000000001,0.382,0.522,-0.008,0.064,Open,15.11,13.86,12.83,-2.3599999999999994,-1.629999999999999,-3.3599999999999994,165.5899,HD10700_APF.vels
